,OBJECTID_1,text,created,Description,longitude,latitude,hashtag,statusSour
485,584.0,"Happy Summer ya'll! <U+2600><U+FE0F><U+0001F929> | <U+0001F4F8>: zorroliled 
 


#happy #summer #summer #sunshine #sun #guitar #performing #artist https://t.co/VAtvLqm59g",2019-06-24,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
486,585.0,"#ericvogel #amsterdam @ Amsterdam, Netherlands https://t.co/IC8BpnahRB",2019-06-24,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
487,586.0,"#Amsterdam @ Amsterdam, Netherlands https://t.co/KIHaY1s1vr",2019-06-24,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
488,587.0,"#Amsterdam @ Amsterdam, Netherlands https://t.co/IFtWc3kU0G",2019-06-24,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
489,588.0,"luerssenyachts #motoryacht Elysian in #Amsterdam

Built by #Lürssen and delivered in 2014, the 1,527 GT motor https://t.co/HTexA93a91",2019-06-24,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
490,589.0,Transport today to pickup the 1:1000 Zuidas maquette in Amsterdam from the  We Make The City exhibition. What won https://t.co/7UQq5JZt53,2019-06-24,non-tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
491,590.0,#amsterdam #amsterdamcity #amsterdamcanals #boat #tourism #amsterdamcanaltour #water #photo #photography https://t.co/5wlMqcALjd,2019-06-25,tourist,4.9001,52.3777,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
492,704.0,"Meet Dominic, he's riding on our #visa expertise to have a crack this #summer in the cozy city of #amsterdam. We se https://t.co/VzpbEPBR96",2019-06-19,tourist,4.89749908,52.37777365,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
493,706.0,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 Telefonisch contact AC s.v.p. - BAD-02 Brand Woning (Middel Brand) , Gerard Callenbur https://t.co/lKmF06HmFL",2019-06-23,non-tourist,4.8594599999999994,52.377959999999995,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
494,707.0,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 BAD-02 Brand Woning (Slachtoffers: ) (Middel Brand) , Gerard Callenburgstraat Amsterd https://t.co/OsSQD3P5Aq",2019-06-23,non-tourist,4.8594599999999994,52.377959999999995,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
495,708.0,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 BAD-02 Brand Woning (Slachtoffers: ) (Middel Brand) , Gerard Callenburgstraat Amsterd https://t.co/eT6RFWfvD5",2019-06-23,non-tourist,4.8594599999999994,52.377959999999995,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
496,709.0,Achtung! champions diversity &amp; inclusion within our workforce for all employees. We live and work in a diverse coun https://t.co/CT5PJy3Yko,2019-06-21,non-tourist,4.896194599999999,52.378559100000004,amsterdam,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>"
497,710.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Stationsplein Amsterdam
 https://t.co/Al2GaXNzwu",2019-06-22,non-tourist,4.898496,52.378984,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
498,711.0,#Lifeliner1 A1 (Inzet Ambu: aed) 13991 Rit 70737 #AMSTERDAM Akbarstraat 1061EC,2019-06-16,non-tourist,4.841482,52.37908,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
499,712.0,#welcome in #amsterdam guys @ Café Winkel 43 https://t.co/djKuK9aOl5,2019-06-20,tourist,4.88622,52.379090000000005,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
500,713.0,"Giving <U+0001F4AF>%...and yes, I'm more than enough. <U+0001F64C><U+0001F3FE><U+0001F609>

#Repost freshmotion_films
     
About last night. Norman Vlad https://t.co/OaQsXYbLG9",2019-06-18,tourist,4.89707677,52.37948991,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
501,714.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Prinsengracht Amsterdam
 https://t.co/pGMuUWdaNr",2019-06-20,non-tourist,4.887965,52.380309999999994,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
502,716.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 3 Verkeersstremming Nassaukade Amsterdam
 https://t.co/6KEmvFbADy",2019-06-24,non-tourist,4.878735,52.380359999999996,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
503,717.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Haarlemmerstraat Amsterdam
 https://t.co/w2udx4WEhf",2019-06-20,non-tourist,4.890246,52.380962,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
504,718.0,Night in Amsterdam #amsterdam #goodnight #holland #netherland #positivevibes @ Amsterdam Cruise Port https://t.co/biieZc1u5x,2019-06-17,tourist,4.8955998,52.381591799999995,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
505,720.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Persoon te water Korte Prinsengracht Amsterdam
 https://t.co/hDOFJTqHR9",2019-06-15,non-tourist,4.88976,52.381675,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
506,721.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Burgemeester De Vlugtlaan Amsterdam
 https://t.co/1cBxnhc276",2019-06-20,non-tourist,4.818402,52.381678,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
507,722.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Burgemeester De Vlugtlaan Amsterdam
 https://t.co/M9vtkqkbrs",2019-06-20,non-tourist,4.818402,52.381678,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
508,723.0,"The mandatory bridge pic in Amsterdam <U+0001F1F3><U+0001F1F1>
#amsterdam #bridge #ninebridge #weekend #getaway #holidayfun #travel #trip https://t.co/gIWO2utRvr",2019-06-16,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
509,724.0,"Necesito un vuelo ya <U+2708><U+FE0F>
.
.
.
#volar #fly #palmundo #viajesderosi #molinos #travelers #amsterdam #melena #verde https://t.co/CPL8Wrr5Ue",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
510,725.0,Recently I'm taking tons of photo but not publishing much... So much content that Im wondering if I should print a https://t.co/A9F5h8ulng,2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
511,726.0,"Because I Am Happy <U+0001F601>

#shooting by #fashion #photographer, @Marcelo_DBI  in #amsterdam

#smile #fashionmen https://t.co/IOKwiiYkac",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
512,727.0,"I AMsterdam

#mattiapoliphotographer #amsterdam<U+0001F1F3><U+0001F1F1> #holland<U+0001F1F3><U+0001F1F1> #sempreinviaggio<U+2708> #streetphotogrqphy #canon<U+0001F4F7> https://t.co/nZ5HPGt1OL",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
513,728.0,"Flying visit to fabulous, vibrant Amsterdam #bicycles #amsterdam #dutch #netherlands @ Amsterdam Netherland https://t.co/1YcrI9tG0P",2019-06-18,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
514,729.0,Enjoy the little things <U+0001F44C>#amsterdam @ Amsterdam Netherland https://t.co/i6UgUja2BO,2019-06-19,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
515,730.0,"Amsterdam <U+0001F9E1><U+0001F33E>



#girlsabroad #traveltagged #amsterdam #travelcommunity #travelmore #darlingescapes #girltraveler https://t.co/tzqBwQfrCD",2019-06-20,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
516,731.0,"Day 2 of amsterdam - Throwback to Demies birthday, it was such a nice day <U+2728> 
#friends #amsterdam #drinks #birthday https://t.co/Ys8IDw36DM",2019-06-21,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
517,732.0,High with uncle bob #high #spacecake #bobmarley #vibing #zoned #zoning #highlife #amsterdam #coffeshop #instagram https://t.co/Ha7CVyndWw,2019-06-22,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
518,733.0,Esta mañana <U+0001F3A7> schiphol y  #amsterdam y #utrecht!!! <U+0001F1EA><U+0001F1F8><U+0001F49A><U+0001F1F3><U+0001F1F1>  esta noche  Energy of Trance On Stage! <U+0001F525><U+0001F57A><U+0001F389> y Mañana muy t https://t.co/o97r7ZZy1E,2019-06-22,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
519,734.0,"Dank je wel Amsterdam! <U+0001F1F3><U+0001F1F1> 
Dank je wel https://t.co/5UoCEbsD3K.ams <U+0001F618>
.
#amsterdam #summerinthecity #friendstime https://t.co/vd3qTkTdk6",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
520,735.0,"When you fall in love with a city, it is for forever and it is like forever... #amsterdam #city #beautiful #amazing https://t.co/fZMqm9S2M3",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
521,736.0,"Amsterdam fun times, only got photos from the first night at Supperclub...#amsterdam #supperclubamsterdam https://t.co/wFERJBao7U",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
522,737.0,"Here, have a photo of me in a museum in Amsterdam BEFORE my hair became beautiful <U+0001F602><U+0001F62D>
.
Check Out my blog -&gt; https://t.co/cC2f2NnMJM",2019-06-24,tourist,4.8557071,52.38226084,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
523,752.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Persoon te water Lijnbaansgracht Amsterdam
 https://t.co/eltF5DMeg0",2019-06-24,non-tourist,4.882435,52.38262,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
524,753.0,Summer in the city is biking in your swimsuit through the Haarlemmedijk from Haarlemmerplein fountains to swim in t https://t.co/IacfZK6ZCT,2019-06-23,tourist,4.88753783,52.38268386,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
525,754.0,"f**k yeah ams!  our new office!
#amsterdam #netherland #travel #trip #toboggan #beautiful #YOLO #instagood #travel https://t.co/RArzmoaqOw",2019-06-18,non-tourist,4.90241,52.3837,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
526,756.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Bos en Lommerweg Amsterdam
 https://t.co/HYVfKPOh3W",2019-06-17,non-tourist,4.855422,52.3837327,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
527,760.0,#amsterdam #europe #holland en A'DAM Lookout https://t.co/ibOr8QLuIy,2019-06-15,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
528,761.0,<U+0001F440> <U+0001F51B> <U+274C><U+274C><U+274C>=<U+2764><U+FE0F> @AmsterdamNL #amsterdam #mokum #amsterdamcentraal #amsterdamcitylife #amsterdamworld #amstergram https://t.co/I0AAZ7WXJH,2019-06-16,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
529,762.0,"Baby take me high up on a hillside, high up where the stallion meets the sun #tt30 #amsterdam @ A'DAM Lookout https://t.co/SNtdlRJFWT",2019-06-16,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
530,763.0,I AM STERDAM! #iamsterdam #amsterdam #netherlands em A'DAM Lookout https://t.co/NILmt2wnNk,2019-06-19,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
531,764.0,"En la cima de Amsterdam <U+2708>
#Amsterdam
#Adamlookout en A'DAM Lookout https://t.co/nj9uTVbcG1",2019-06-19,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
532,765.0,We are kings of this world. #partners #red #horse #amsterdam #lookong #awesome #view em A'DAM Lookout https://t.co/sTZcbjCAwE,2019-06-20,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
533,766.0,Lookout view. Swipe left <U+2B05><U+FE0F> #amsterdam #city #view em A'DAM Lookout https://t.co/0NFRE5AHGD,2019-06-20,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
534,767.0,"Hello, Im ... ADAM!!!
.
.
.
#picoftheday #photooftheday #nofilter #amsterdam #adam #red #rooftop #adamlookout https://t.co/lDCkc5uxQy",2019-06-22,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
535,768.0,Chilling on a fatboy_original #red #fatboy #puff #relax #time #lookout #amsterdam em A'DAM Lookout https://t.co/hzCuGqNGFc,2019-06-23,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
536,769.0,Livin the high life in Amsterdam with my new Dutch mate <U+270C><U+0001F3FC>#adamlookout #amsterdam #amsterspam @ A'DAM Lookout https://t.co/us2GFVT5dO,2019-06-23,tourist,4.902880000000001,52.384209999999996,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
537,776.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Admiraal De Ruijterweg Amsterdam
 https://t.co/mxAVIihc4J",2019-06-17,non-tourist,4.846566999999999,52.384557,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
538,777.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Zuiderzeeweg Amsterdam
 https://t.co/uyaZFLTXGa",2019-06-22,non-tourist,4.9524,52.38632,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
539,778.0,#Lifeliner1 A1 13901 Rit 73394 #AMSTERDAM Spaarndammerstraat 1013TJ,2019-06-22,non-tourist,4.881838,52.386702,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
540,779.0,"Last day in Amsterdam and we got the best seats in the cutest garden cafe. 

#ladieswholunch #gardencafe https://t.co/dYCQbMxYl2",2019-06-24,tourist,4.8926232,52.387367100000006,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
541,781.0,A B O U T  L A S T  N I G H T #oudehouthaven #amsterdam #weertje #wolk #rtlweer #silodam #pontsteiger @ De Oude Hou https://t.co/WIfdnCEnth,2019-06-20,tourist,4.88990763,52.38996345,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
542,782.0,"A G A I N ,  A B O U T  L A S T  N I G H T #oudehouthaven #rtlweer #amsterdam #skyporn #21juni #zomer @ De Oude Hou https://t.co/w1i9RJ5iGT",2019-06-22,tourist,4.88990763,52.38996345,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
543,783.0,Onderweg naar de Feria de Amsterdam <U+0001F483><U+0001F3FC><U+0001F483><U+0001F3FC><U+0001F483><U+0001F3FC> #feria #amsterdam #feriadeamsterdam #ole #relele #yahueleaferia @ Buurtb https://t.co/bK1S3DET73,2019-06-15,tourist,4.86054615,52.39083197,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
544,784.0,Late lunch-salad &amp; a refreshing #heiniken00 @ a sundried 27°+ #Amsterdam @ Amsterdam-Noord https://t.co/sxtLqBt517,2019-06-17,tourist,4.91833,52.39111,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
545,785.0,Amsterspam <U+0001F481><U+0001F3FC><U+200D><U+2640><U+FE0F><U+0001F1F3><U+0001F1F1> #amsterdam #iamsterdam @ Amsterdam-Noord https://t.co/4IvufL28OX,2019-06-22,tourist,4.91833,52.39111,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
546,787.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Mosplein Amsterdam
 https://t.co/uen7FOefuO",2019-06-21,non-tourist,4.911925,52.391187,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
547,788.0,#Lifeliner1 A1 13991 Rit 73118 #AMSTERDAM Waalenburgsingel 1024ES,2019-06-21,non-tourist,4.963348000000001,52.391442,amsterdam,"<a href=""http://www.waarisdebrand.nl"" rel=""nofollow"">widb-twit</a>"
548,789.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Kamperfoelieweg Amsterdam
 https://t.co/FMYMMxaMqN",2019-06-17,non-tourist,4.912662,52.392018,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
549,790.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Kamperfoelieweg Amsterdam
 https://t.co/vsNTFsD0Xm",2019-06-24,non-tourist,4.912662,52.392018,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
550,791.0,"<U+0001F534> #AMSTERDAM Opschaling <U+0001F692> P 1 BAD-05 Brand Kantoor (Middel Brand) (Dak) , Struisgrasstraat Amsterdam
 https://t.co/KBAsB5WUSe",2019-06-19,non-tourist,4.9079405,52.3950515,amsterdam,"<a href=""http://112alarm.net/"" rel=""nofollow"">112alarm Opschaling</a>"
551,792.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Bedrijf/Instelling Buiksloterdijk Amsterdam
 https://t.co/tIUwczR0e2",2019-06-16,non-tourist,4.92355,52.395309999999995,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
552,793.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel IJdoornlaan Amsterdam
 https://t.co/vZcQUGiaB3",2019-06-16,non-tourist,4.952177,52.396778000000005,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
553,794.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel IJdoornlaan Amsterdam
 https://t.co/0uNzhFAfpm",2019-06-23,non-tourist,4.952177,52.396778000000005,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
554,795.0,#MackySips lemon beer mid-day because its the weekend! #MackyTheStroopwafel #Amsterdam #Beer @ pllek https://t.co/heEwrbSsoN,2019-06-15,tourist,4.89316841,52.39915694,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
555,796.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Klaprozenweg Amsterdam
 https://t.co/NtUly1s60O",2019-06-17,non-tourist,4.901189,52.40071,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
556,797.0,"<U+0001F534> #AMSTERDAM #AML <U+0001F693> P 1 Ongeval Wegvervoer Letsel Klaprozenweg Amsterdam
 https://t.co/7mB95CrsgH",2019-06-18,non-tourist,4.901189,52.40071,amsterdam,"<a href=""http://112alarm.net"" rel=""nofollow"">112alarm.net</a>"
557,798.0,"It always seem impossible until it's done.

#amsterdam #redlight #bluelight #river #bridge #reflection https://t.co/k3OfOiwqoc",2019-06-20,tourist,4.88981758,52.40077742,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
558,799.0,"Crushing euro lagers in the red light district. Life is good. #3G4D
  
#threeguysfourdrinks #beer #beerreview https://t.co/yT5kU8yHH8",2019-06-22,tourist,4.88981758,52.40077742,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
559,803.0,Vanavond gaat het gebeuren! Er zijn nog kaarten aan boord verkrijgbaar! @robstenders #veronicaschip #amsterdam https://t.co/BIgGeIBwD7,2019-06-22,non-tourist,4.8901699999999995,52.40142,amsterdam,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
